region_id,region_name,state,date,doy,observed_ili,atypical_ili,anomaly_diff,forecast_expected,forecast_lower,forecast_upper
01031,Coffee County,AL,2020-03-13,73,4.2453165122,4.2453165122,1.0065118693,2.0225652751,0.8063259072,3.2388046429
01033,Colbert County,AL,2020-03-13,73,5.3595911578,5.3595911578,0.6484585838,3.5153326445,2.3195327151,4.7111325739
01029,Cleburne County,AL,2020-03-13,73,4.4396863218,,,2.4009684818,1.1212374479,3.6806995156
01041,Crenshaw County,AL,2020-03-13,73,4.4268507412,,,1.9518185224,0.7729501097,3.1306869351
01039,Covington County,AL,2020-03-13,73,4.1117652757,,,2.2417343861,1.0888967341,3.394572038
01035,Conecuh County,AL,2020-03-13,73,4.3977572026,,,2.524763868,1.3938794098,3.6556483262
01037,Coosa County,AL,2020-03-13,73,4.1120766598,,,2.044849211,0.8571854103,3.2325130116
01107,Pickens County,AL,2020-03-13,73,4.2090042753,,,3.6829939648,2.6225313159,4.7434566136
01131,Wilcox County,AL,2020-03-13,73,3.7301900787,,,2.606499809,1.5027091516,3.7102904664
01133,Winston County,AL,2020-03-13,73,4.905439218,,,2.9523895318,1.7429321044,4.1618469593
01117,Shelby County,AL,2020-03-13,73,4.339394776,4.339394776,0.6374549675,2.4982332999,1.2945267913,3.7019398084
01121,Talladega County,AL,2020-03-13,73,4.107913219,4.107913219,0.7112537211,2.173905384,0.95115127,3.3966594979
01119,Sumter County,AL,2020-03-13,73,4.1276407405,,,3.0737781388,2.0305527274,4.1170035502
01109,Pike County,AL,2020-03-13,73,4.5868030171,,,1.8236863293,0.6077769055,3.0395957532
01113,Russell County,AL,2020-03-13,73,4.0165243255,4.0165243255,0.3838087912,2.3730352367,1.113354939,3.6327155344
01115,St. Clair County,AL,2020-03-13,73,4.5080837407,4.5080837407,0.9658547395,2.293990348,1.0457516947,3.5422290013
01111,Randolph County,AL,2020-03-13,73,4.2369103773,4.2369103773,0.5917888576,2.3358661168,1.0266107138,3.6451215198
01127,Walker County,AL,2020-03-13,73,4.6699022354,,,2.9908827691,1.7786555599,4.2031099782
01125,Tuscaloosa County,AL,2020-03-13,73,3.9954765745,,0.0,2.9178542506,1.7955452379,4.0401632633
01129,Washington County,AL,2020-03-13,73,3.3742086108,,,3.2144102523,2.133590125,4.2952303797
01123,Tallapoosa County,AL,2020-03-13,73,4.0967015735,,,2.2074791788,0.9246564924,3.4903018652
01097,Mobile County,AL,2020-03-14,74,3.5725660433,,0.0,3.0487882683,1.9410869781,4.1564895585
01011,Bullock County,AL,2020-03-14,74,4.8536676302,,,2.0325565353,0.8084873726,3.256625698
01095,Marshall County,AL,2020-03-14,74,4.6407690573,4.6407690573,1.1200673965,2.3353233745,1.1499450882,3.5207016608
01091,Marengo County,AL,2020-03-14,74,3.4663271694,,,2.8051396172,1.7167681947,3.8935110397
01009,Blount County,AL,2020-03-14,74,4.6931446358,,,2.2545656566,1.0708863228,3.4382449904
01027,Clay County,AL,2020-03-14,74,4.833686767,,,2.2756339911,1.0110921723,3.5401758098
01093,Marion County,AL,2020-03-14,74,4.8307613376,,,2.9433234611,1.7758057496,4.1108411725
01105,Perry County,AL,2020-03-14,74,4.1854640854,,,2.3947933703,1.2746257264,3.5149610141
01025,Clarke County,AL,2020-03-14,74,3.4365053447,,,2.9586624892,1.8350390024,4.082285976
01101,Montgomery County,AL,2020-03-14,74,4.26337192,4.26337192,1.2002886779,1.9012361079,0.7393889736,3.0630832421
01099,Monroe County,AL,2020-03-14,74,3.7593785943,,,2.5736603992,1.4417642283,3.7055565701
01103,Morgan County,AL,2020-03-14,74,5.1665025177,5.1665025177,1.1756762056,2.7505268354,1.5102273587,3.9908263121
01079,Lawrence County,AL,2020-03-14,74,5.0319883355,,,3.1884869765,1.9758127429,4.4011612101
01081,Lee County,AL,2020-03-14,74,4.0539520861,4.0539520861,0.7182198785,2.0671720991,0.7986119905,3.3357322076
01075,Lamar County,AL,2020-03-14,74,4.3838883392,,,3.5777225966,2.4610956635,4.6943495297
01077,Lauderdale County,AL,2020-03-14,74,5.4895761598,5.4895761598,0.2001414171,4.097454541,2.9054743393,5.2894347427
01007,Bibb County,AL,2020-03-14,74,4.2422437403,,,2.4818738966,1.3469389355,3.6168088577
01089,Madison County,AL,2020-03-14,74,5.1420906268,5.1420906268,1.2625941019,2.6263936779,1.373290831,3.8794965249
01087,Macon County,AL,2020-03-14,74,4.2767350136,,,2.2672928958,1.0377884754,3.4967973162
01083,Limestone County,AL,2020-03-14,74,5.2535266676,5.2535266676,1.2062534174,2.8203180173,1.5933627843,4.0472732502
01029,Cleburne County,AL,2020-03-14,74,4.9212647756,,,2.3724186175,1.0926875837,3.6521496514
01085,Lowndes County,AL,2020-03-14,74,4.1774316353,,,2.2067827945,1.0536240977,3.3599414913
01107,Pickens County,AL,2020-03-14,74,4.2404745924,,,3.5738545794,2.5133919305,4.6343172282
01131,Wilcox County,AL,2020-03-14,74,3.6865303083,,,2.5107274154,1.4069367579,3.6145180728
01015,Calhoun County,AL,2020-03-14,74,4.8706569537,4.8706569537,1.34658554,2.2740024031,1.0239333925,3.5240714137
01129,Washington County,AL,2020-03-14,74,3.4609850961,,,3.1152288052,2.0344086779,4.1960489326
01133,Winston County,AL,2020-03-14,74,4.956055143,,,2.8895141244,1.680056697,4.0989715519
01127,Walker County,AL,2020-03-14,74,4.8735183777,,,2.922167949,1.7099407398,4.1343951581
01017,Chambers County,AL,2020-03-14,74,4.1287051899,,,2.1322064032,0.8198319498,3.4445808566
01019,Cherokee County,AL,2020-03-14,74,5.0061978193,5.0061978193,1.4008974995,2.3259829687,1.0466656176,3.6053003198
01125,Tuscaloosa County,AL,2020-03-14,74,4.0015861162,4.0015861162,0.0316119813,2.8476651222,1.7253561095,3.9699741349
01113,Russell County,AL,2020-03-14,74,3.7327679406,3.7327679406,0.1442170902,2.3288705527,1.069190255,3.5885508504
01013,Butler County,AL,2020-03-14,74,4.6955295312,,,2.4911242314,1.3147797788,3.6674686839
01115,St. Clair County,AL,2020-03-14,74,4.7935193234,4.7935193234,1.2987642017,2.2465164684,0.9982778151,3.4947551217
01109,Pike County,AL,2020-03-14,74,4.7568956202,,,1.7775974791,0.5616880552,2.993506903
01111,Randolph County,AL,2020-03-14,74,4.5551172284,4.5551172284,0.9412148573,2.3046469681,0.9953915651,3.6139023711
01023,Choctaw County,AL,2020-03-14,74,3.5467218792,,,2.9706217715,1.8725489296,4.0686946134
01123,Tallapoosa County,AL,2020-03-14,74,4.2591327085,,,2.1671391472,0.8843164608,3.4499618336
01121,Talladega County,AL,2020-03-14,74,4.5027290979,4.5027290979,1.1489534893,2.1310214946,0.9082673807,3.3537756085
01021,Chilton County,AL,2020-03-14,74,4.337093176,,,2.1198591274,0.9831508714,3.2565673834
01117,Shelby County,AL,2020-03-14,74,4.4712622202,4.4712622202,0.8133594116,2.4541963,1.2504897914,3.6579028085
01119,Sumter County,AL,2020-03-14,74,4.1331758507,,,2.9626521519,1.9194267405,4.0058775634
01065,Hale County,AL,2020-03-14,74,4.1917644568,,,2.6449920698,1.5640666911,3.7259174486
01043,Cullman County,AL,2020-03-14,74,5.161019207,5.161019207,1.3591504467,2.607546619,1.4132244776,3.8018687603
01067,Henry County,AL,2020-03-14,74,4.055575529,,,2.3594440737,1.0937650965,3.6251230509
01051,Elmore County,AL,2020-03-14,74,4.2724479638,4.2724479638,1.0522616125,2.0285061523,0.8368259533,3.2201863512
01057,Fayette County,AL,2020-03-14,74,4.5104664766,,,3.1055933192,1.9414200806,4.2697665577
01045,Dale County,AL,2020-03-14,74,4.3899719466,4.3899719466,0.874892151,2.2628689392,1.0106580828,3.5150797956
01061,Geneva County,AL,2020-03-14,74,4.2784252787,,,2.1793433478,0.9424833546,3.4162033411
01049,DeKalb County,AL,2020-03-14,74,4.9213098676,,,2.4787580768,1.2116653292,3.7458508244
01003,Baldwin County,AL,2020-03-14,74,4.1661078683,4.1661078683,0.3695484006,2.6747557069,1.5529519462,3.7965594676
01059,Franklin County,AL,2020-03-14,74,4.9100096169,,,3.2569660651,2.0799362796,4.4339958506
01005,Barbour County,AL,2020-03-14,74,4.3992483307,,,2.3719422202,1.1074526862,3.6364317542
01047,Dallas County,AL,2020-03-14,74,3.8473091033,,,2.6694499392,1.55505194,3.7838479385
01063,Greene County,AL,2020-03-14,74,4.0088421137,,,3.1458857356,2.0521413722,4.2396300991
01033,Colbert County,AL,2020-03-14,74,5.250291171,5.250291171,0.6234538575,3.4310373841,2.2352374547,4.6268373135
01073,Jefferson County,AL,2020-03-14,74,4.6823261278,4.6823261278,1.093773251,2.396657975,1.2047630732,3.5885528768
01031,Coffee County,AL,2020-03-14,74,4.5940720853,4.5940720853,1.3985950754,1.9792376421,0.7629982742,3.1954770099
01071,Jackson County,AL,2020-03-14,74,5.0752593972,,,2.4038808354,1.1687257189,3.6390359519
01041,Crenshaw County,AL,2020-03-14,74,4.630363451,,,1.9061819053,0.7273134925,3.085050318
01053,Escambia County,AL,2020-03-14,74,4.3323037685,,,2.5557129135,1.4427941848,3.6686316423
01039,Covington County,AL,2020-03-14,74,4.3361346254,,,2.1788626668,1.0260250149,3.3317003188
01001,Autauga County,AL,2020-03-14,74,3.9554590136,3.9554590136,0.5472423878,2.2253302171,1.0424438084,3.4082166259
01055,Etowah County,AL,2020-03-14,74,4.7618399149,4.7618399149,1.3161249338,2.2157008446,0.985686708,3.4457149811
01037,Coosa County,AL,2020-03-14,74,4.5236152135,,,2.0077690052,0.8201052045,3.1954328058
01035,Conecuh County,AL,2020-03-14,74,4.4900724822,,,2.427420064,1.2965356057,3.5583045222
01069,Houston County,AL,2020-03-14,74,4.0246705143,4.0246705143,0.8241031431,1.9591686499,0.7177699286,3.2005673711
01115,St. Clair County,AL,2020-03-15,75,4.4959653152,4.4959653152,1.0446881419,2.20303852,0.9547998668,3.4512771733
01021,Chilton County,AL,2020-03-15,75,4.25342389,,,2.0784692814,0.9417610255,3.2151775374
01049,DeKalb County,AL,2020-03-15,75,4.4438903686,,,2.4245056469,1.1574128993,3.6915983945
01123,Tallapoosa County,AL,2020-03-15,75,4.4659022183,,,2.1297804896,0.8469578032,3.412603176
01119,Sumter County,AL,2020-03-15,75,4.4755079168,,,2.8486706536,1.8054452422,3.891896065
01117,Shelby County,AL,2020-03-15,75,4.4102990704,4.4102990704,0.7976291999,2.408963362,1.2052568534,3.6126698705
01051,Elmore County,AL,2020-03-15,75,4.5442050378,4.5442050378,1.3601711798,1.9923536591,0.8006734601,3.184033858
01121,Talladega County,AL,2020-03-15,75,4.5274640617,4.5274640617,1.2127694069,2.0919405409,0.8691864269,3.3146946548
01019,Cherokee County,AL,2020-03-15,75,4.5258982507,4.5258982507,0.9654635062,2.2811173934,1.0018000423,3.5604347445
01041,Crenshaw County,AL,2020-03-15,75,4.8169587199,,,1.8602015006,0.6813330879,3.0390699133
01037,Coosa County,AL,2020-03-15,75,4.5415025198,,,1.9729794665,0.7853156659,3.1606432671
01133,Winston County,AL,2020-03-15,75,4.5182695814,,,2.8400729766,1.6306155491,4.0495304041
01043,Cullman County,AL,2020-03-15,75,4.7720962557,4.7720962557,1.01412907,2.5636450444,1.369322903,3.7579671857
01017,Chambers County,AL,2020-03-15,75,4.0507472553,,,2.1008059522,0.7884314988,3.4131804056
01039,Covington County,AL,2020-03-15,75,4.7191523971,,,2.1197130566,0.9668754047,3.2725507086
01127,Walker County,AL,2020-03-15,75,4.4962966121,,,2.8692128147,1.6569856055,4.0814400238
01047,Dallas County,AL,2020-03-15,75,4.2511200304,,,2.6001379038,1.4857399045,3.7145359031
01125,Tuscaloosa County,AL,2020-03-15,75,4.0533088427,4.0533088427,0.1546392456,2.7763605843,1.6540515716,3.8986695971
01131,Wilcox County,AL,2020-03-15,75,4.217125271,,,2.4144806302,1.3106899728,3.5182712876
01045,Dale County,AL,2020-03-15,75,4.523976407,4.523976407,1.0489905502,2.2227750005,0.9705641441,3.4749858568
01129,Washington County,AL,2020-03-15,75,3.7798877646,,,3.0122668217,1.9314466943,4.093086949
01067,Henry County,AL,2020-03-15,75,4.0345571368,,,2.3205542861,1.0548753089,3.5862332633
01087,Macon County,AL,2020-03-15,75,4.4947933284,,,2.226696252,0.9971918316,3.4562006725
01085,Lowndes County,AL,2020-03-15,75,4.4810275297,,,2.1495244313,0.9963657345,3.3026831281
01027,Clay County,AL,2020-03-15,75,4.6787642839,,,2.2417995302,0.9772577114,3.506341349
01063,Greene County,AL,2020-03-15,75,4.3085683124,,,3.0498526181,1.9561082547,4.1435969816
01091,Marengo County,AL,2020-03-15,75,3.936003742,,,2.7006551971,1.6122837746,3.7890266195
01065,Hale County,AL,2020-03-15,75,4.3301159598,,,2.5356898933,1.4547645146,3.6166152721
01089,Madison County,AL,2020-03-15,75,4.997211011,4.997211011,1.0863847728,2.6577233913,1.4046205444,3.9108262382
01077,Lauderdale County,AL,2020-03-15,75,4.9544150375,,0.0,4.0026990981,2.8107188964,5.1946792998
01079,Lawrence County,AL,2020-03-15,75,4.899949527,,,3.1349890773,1.9223148437,4.3476633109
01075,Lamar County,AL,2020-03-15,75,4.2451445205,,,3.5031811925,2.3865542595,4.6198081256
01073,Jefferson County,AL,2020-03-15,75,4.3460249459,4.3460249459,0.8078673044,2.3462627397,1.1543678378,3.5381576415
01029,Cleburne County,AL,2020-03-15,75,4.5874699896,,,2.3390434382,1.0593124043,3.618774472
01083,Limestone County,AL,2020-03-15,75,5.158117452,5.158117452,1.1593981034,2.7717641157,1.5448088827,3.9987193487
01069,Houston County,AL,2020-03-15,75,4.0273857477,4.0273857477,0.8874242778,1.8985627486,0.6571640274,3.1399614699
01093,Marion County,AL,2020-03-15,75,4.3898984142,,,2.8796076034,1.7120898919,4.0471253148
01031,Coffee County,AL,2020-03-15,75,4.6765805473,4.6765805473,1.5208542566,1.9394869228,0.723247555,3.1557262907
01081,Lee County,AL,2020-03-15,75,4.0477667635,4.0477667635,0.7431202446,2.0360864103,0.7675263018,3.3046465189
01071,Jackson County,AL,2020-03-15,75,4.7554576437,,,2.4244433523,1.1892882358,3.6595984688
01057,Fayette County,AL,2020-03-15,75,4.1327028069,,,3.0259441784,1.8617709399,4.1901174169
01055,Etowah County,AL,2020-03-15,75,4.4865738648,4.4865738648,1.0809848232,2.175574905,0.9455607685,3.4055890415
01107,Pickens County,AL,2020-03-15,75,4.4653908031,,,3.4625542958,2.402091647,4.5230169446
01105,Perry County,AL,2020-03-15,75,4.302720213,,,2.316066069,1.1958984251,3.4362337128
01111,Randolph County,AL,2020-03-15,75,4.4162131569,4.4162131569,0.837013791,2.2699439629,0.9606885599,3.5791993659
01113,Russell County,AL,2020-03-15,75,3.9264760398,3.9264760398,0.3670101002,2.2997856419,1.0401053442,3.5594659396
01035,Conecuh County,AL,2020-03-15,75,4.9142902401,,,2.3315844912,1.200700033,3.4624689494
01053,Escambia County,AL,2020-03-15,75,4.653888689,,,2.4949206993,1.3820019705,3.6078394281
01109,Pike County,AL,2020-03-15,75,4.8748643292,,,1.735643863,0.5197344391,2.9515532868
01023,Choctaw County,AL,2020-03-15,75,4.0471704398,,,2.8942599419,1.7961871,3.9923327838
01097,Mobile County,AL,2020-03-15,75,3.7867089138,,0.0,2.9481268171,1.8404255269,4.0558281073
01061,Geneva County,AL,2020-03-15,75,4.6226210723,,,2.1183873504,0.8815273571,3.3552473436
01095,Marshall County,AL,2020-03-15,75,4.4331949341,4.4331949341,0.9444705692,2.3033460786,1.1179677923,3.4887243649
01059,Franklin County,AL,2020-03-15,75,4.6352317457,,,3.1736511546,1.9966213691,4.3506809401
01033,Colbert County,AL,2020-03-15,75,4.8860087279,4.8860087279,0.3455659694,3.3446428291,2.1488428996,4.5404427585
01103,Morgan County,AL,2020-03-15,75,4.814561107,4.814561107,0.8652928144,2.7089688159,1.4686693391,3.9492682926
01099,Monroe County,AL,2020-03-15,75,4.0291042248,,,2.4817279169,1.349831746,3.6136240879
01101,Montgomery County,AL,2020-03-15,75,4.5801621908,4.5801621908,1.5652174202,1.8530976364,0.6912505022,3.0149447707
01025,Clarke County,AL,2020-03-15,75,3.7812831339,,,2.8532184127,1.7295949259,3.9768418995
01003,Baldwin County,AL,2020-03-15,75,4.4681008744,4.4681008744,0.7154058953,2.6308912185,1.5090874577,3.7526949792
01009,Blount County,AL,2020-03-15,75,4.3890587403,,,2.2078459381,1.0241666042,3.3915252719
01013,Butler County,AL,2020-03-15,75,5.073407833,,,2.432215818,1.2558713655,3.6085602706
01011,Bullock County,AL,2020-03-15,75,5.1139375208,,,1.9901715128,0.7661023501,3.2142406755
01005,Barbour County,AL,2020-03-15,75,4.6732156655,,,2.3403636217,1.0758740877,3.6048531558
01001,Autauga County,AL,2020-03-15,75,4.4889531747,4.4889531747,1.1359079004,2.1701588657,0.9872724569,3.3530452744
01015,Calhoun County,AL,2020-03-15,75,4.783909887,4.783909887,1.2987407466,2.2351001299,0.9850311193,3.4851691405
01007,Bibb County,AL,2020-03-15,75,4.2900023151,,,2.4179725748,1.2830376137,3.5529075359
01029,Cleburne County,AL,2020-03-16,76,4.8499896744,,,2.3025042765,1.0227732427,3.5822353104
01031,Coffee County,AL,2020-03-16,76,5.3863154833,5.3863154833,2.26399486,1.9060812555,0.6898418876,3.1223206233
01069,Houston County,AL,2020-03-16,76,4.6374420845,4.6374420845,1.5197795802,1.8762637831,0.6348650619,3.1176625044
01081,Lee County,AL,2020-03-16,76,4.5550194182,4.5550194182,1.2821580936,2.0043012161,0.7357411075,3.2728613246
01007,Bibb County,AL,2020-03-16,76,4.6266439022,,,2.351468563,1.2165336019,3.4864035241
01071,Jackson County,AL,2020-03-16,76,5.1153971133,,,2.418406677,1.1832515605,3.6535617935
01079,Lawrence County,AL,2020-03-16,76,5.3382699992,,,3.0809357748,1.8682615412,4.2936100085
01073,Jefferson County,AL,2020-03-16,76,4.4459411072,4.4459411072,0.9505205438,2.3035256616,1.1116307597,3.4954205634
01075,Lamar County,AL,2020-03-16,76,4.5762839833,,,3.4385854849,2.3219585518,4.555212418
01077,Lauderdale County,AL,2020-03-16,76,5.4086267812,5.4086267812,0.2834254648,3.9332211147,2.741240913,5.1252013164
01047,Dallas County,AL,2020-03-16,76,4.778027572,,,2.6003084154,1.4859104161,3.7147064146
01049,DeKalb County,AL,2020-03-16,76,4.8765983305,,,2.4149954396,1.147902692,3.6820881872
01051,Elmore County,AL,2020-03-16,76,4.9367936119,4.9367936119,1.7900487435,1.9550646694,0.7633844704,3.1467448684
01041,Crenshaw County,AL,2020-03-16,76,5.4227587476,,,1.8335133663,0.6546449535,3.012381779
01001,Autauga County,AL,2020-03-16,76,5.0397421071,5.0397421071,1.7473653925,2.1094903059,0.9266038972,3.2923767146
01037,Coosa County,AL,2020-03-16,76,4.8737036506,,,1.9353725167,0.7477087161,3.1230363173
01039,Covington County,AL,2020-03-16,76,5.5095879665,,,2.0675195694,0.9146819174,3.2203572214
01045,Dale County,AL,2020-03-16,76,5.2681215872,5.2681215872,1.845138136,2.1707725949,0.9185617385,3.4229834513
